"Level_id","Agg_Level_1","Agg_Level_2","Dollar_Sales","weight"
"Level12","HOBBIES_2_002","CA_1",5.88,1.507315e-06
"Level12","HOBBIES_2_003","CA_1",25.61,6.565024e-06
"Level12","HOBBIES_2_004","CA_1",34.58,8.864448e-06
"Level12","HOBBIES_2_005","CA_1",17.88,4.583468e-06
"Level12","HOBBIES_2_006","CA_1",39.7,1.017694e-05
"Level12","HOBBIES_2_007","CA_1",11.64,2.983869e-06
"Level12","HOBBIES_2_008","CA_1",23.28,5.967737e-06
"Level12","HOBBIES_2_009","CA_1",71.64,1.8364635e-05
"Level12","HOBBIES_2_010","CA_1",0.97,2.48656e-07
"Level12","HOBBIES_2_011","CA_1",17.46,4.475803e-06
"Level12","HOBBIES_2_012","CA_1",0,0
"Level12","HOBBIES_2_013","CA_1",27.88,7.146929e-06
"Level12","HOBBIES_2_014","CA_1",3.88,9.94623e-07
"Level12","HOBBIES_2_015","CA_1",17.29,4.432224e-06
"Level12","HOBBIES_2_016","CA_1",14.91,3.82212e-06
"Level12","HOBBIES_2_017","CA_1",5,1.281731e-06
"Level12","HOBBIES_2_018","CA_1",37.07,9.50275e-06
"Level12","HOBBIES_2_019","CA_1",10.11,2.591659e-06
"Level12","HOBBIES_2_020","CA_1",15.52,3.978492e-06
"Level12","HOBBIES_2_021","CA_1",0,0
"Level12","HOBBIES_2_022","CA_1",104.37,2.6754843e-05
"Level12","HOBBIES_2_023","CA_1",3.88,9.94623e-07
"Level12","HOBBIES_2_024","CA_1",76.32,1.9564335e-05
"Level12","HOBBIES_2_025","CA_1",3.5,8.97211e-07
"Level12","HOBBIES_2_026","CA_1",3.22,8.25434e-07
"Level12","HOBBIES_2_027","CA_1",13.79,3.535013e-06
"Level12","HOBBIES_2_028","CA_1",20.24,5.188445e-06
"Level12","HOBBIES_2_029","CA_1",31.68,8.121045e-06
"Level12","HOBBIES_2_030","CA_1",3.88,9.94623e-07
"Level12","HOBBIES_2_031","CA_1",41.82,1.0720394e-05
"Level12","HOBBIES_2_032","CA_1",33.95,8.70295e-06
"Level12","HOBBIES_2_033","CA_1",66.24,1.6980366e-05
"Level12","HOBBIES_2_034","CA_1",22.5,5.767787e-06
"Level12","HOBBIES_2_035","CA_1",8.94,2.291734e-06
"Level12","HOBBIES_2_036","CA_1",21.75,5.575528e-06
"Level12","HOBBIES_2_037","CA_1",9.7,2.486557e-06
"Level12","HOBBIES_2_038","CA_1",8.73,2.237901e-06
"Level12","HOBBIES_2_039","CA_1",19.88,5.096161e-06
"Level12","HOBBIES_2_040","CA_1",3.52,9.02338e-07
"Level12","HOBBIES_2_041","CA_1",57.13,1.4645053e-05
"Level12","HOBBIES_2_042","CA_1",31.82,8.156933e-06
"Level12","HOBBIES_2_043","CA_1",47.53,1.218413e-05
"Level12","HOBBIES_2_044","CA_1",22.35,5.729335e-06
"Level12","HOBBIES_2_045","CA_1",34.58,8.864448e-06
"Level12","HOBBIES_2_046","CA_1",17.82,4.568088e-06
"Level12","HOBBIES_2_047","CA_1",3.5,8.97211e-07
"Level12","HOBBIES_2_048","CA_1",2.88,7.38277e-07
"Level12","HOBBIES_2_049","CA_1",2.5,6.40865e-07
"Level12","HOBBIES_2_050","CA_1",11.82,3.030011e-06
"Level12","HOBBIES_2_051","CA_1",13.79,3.535013e-06
"Level12","HOBBIES_2_052","CA_1",12.35,3.165874e-06
"Level12","HOBBIES_2_053","CA_1",0,0
"Level12","HOBBIES_2_054","CA_1",27.79,7.123858e-06
"Level12","HOBBIES_2_055","CA_1",17.5,4.486057e-06
"Level12","HOBBIES_2_056","CA_1",15.52,3.978492e-06
"Level12","HOBBIES_2_057","CA_1",0,0
"Level12","HOBBIES_2_058","CA_1",2,5.12692e-07
"Level12","HOBBIES_2_059","CA_1",5.29,1.356071e-06
"Level12","HOBBIES_2_060","CA_1",6.79,1.74059e-06
"Level12","HOBBIES_2_061","CA_1",7.88,2.020007e-06
"Level12","HOBBIES_2_062","CA_1",17.64,4.521945e-06
"Level12","HOBBIES_2_063","CA_1",17.46,4.475803e-06
"Level12","HOBBIES_2_064","CA_1",6.79,1.74059e-06
"Level12","HOBBIES_2_065","CA_1",3.5,8.97211e-07
"Level12","HOBBIES_2_066","CA_1",0,0
"Level12","HOBBIES_2_067","CA_1",38.61,9.897523e-06
"Level12","HOBBIES_2_068","CA_1",21.67,5.55502e-06
"Level12","HOBBIES_2_069","CA_1",8.91,2.284044e-06
"Level12","HOBBIES_2_070","CA_1",9.97,2.555771e-06
"Level12","HOBBIES_2_071","CA_1",4.85,1.243279e-06
"Level12","HOBBIES_2_072","CA_1",23.91,6.129235e-06
"Level12","HOBBIES_2_073","CA_1",4.5,1.153557e-06
"Level12","HOBBIES_2_074","CA_1",7.94,2.035388e-06
"Level12","HOBBIES_2_075","CA_1",57.6,1.4765536e-05
"Level12","HOBBIES_2_076","CA_1",17.28,4.429661e-06
"Level12","HOBBIES_2_077","CA_1",9.97,2.555771e-06
"Level12","HOBBIES_2_078","CA_1",17.91,4.591159e-06
"Level12","HOBBIES_2_079","CA_1",2.47,6.33175e-07
"Level12","HOBBIES_2_080","CA_1",23.82,6.106164e-06
"Level12","HOBBIES_2_081","CA_1",17.73,4.545016e-06
"Level12","HOBBIES_2_082","CA_1",3.52,9.02338e-07
"Level12","HOBBIES_2_083","CA_1",11.52,2.953107e-06
"Level12","HOBBIES_2_084","CA_1",23.88,6.121545e-06
"Level12","HOBBIES_2_085","CA_1",12.61,3.232524e-06
"Level12","HOBBIES_2_086","CA_1",3.88,9.94623e-07
"Level12","HOBBIES_2_087","CA_1",5.82,1.491934e-06
"Level12","HOBBIES_2_088","CA_1",5.54,1.420157e-06
"Level12","HOBBIES_2_089","CA_1",44.55,1.1420219e-05
"Level12","HOBBIES_2_090","CA_1",0,0
"Level12","HOBBIES_2_091","CA_1",9.7,2.486557e-06
"Level12","HOBBIES_2_092","CA_1",39.76,1.0192321e-05
"Level12","HOBBIES_2_093","CA_1",19.7,5.050018e-06
"Level12","HOBBIES_2_094","CA_1",11.82,3.030011e-06
"Level12","HOBBIES_2_095","CA_1",7.04,1.804677e-06
"Level12","HOBBIES_2_096","CA_1",2.77,7.10079e-07
"Level12","HOBBIES_2_097","CA_1",9.85,2.525009e-06
"Level12","HOBBIES_2_098","CA_1",13.2,3.383769e-06
"Level12","HOBBIES_2_099","CA_1",2.91,7.45967e-07
"Level12","HOBBIES_2_100","CA_1",16.72,4.286107e-06
"Level12","HOBBIES_2_101","CA_1",1.5,3.84519e-07
"Level12","HOBBIES_2_102","CA_1",77.61,1.9895021e-05
"Level12","HOBBIES_2_103","CA_1",27.5,7.049518e-06
"Level12","HOBBIES_2_104","CA_1",20.79,5.329435e-06
"Level12","HOBBIES_2_105","CA_1",14.82,3.799049e-06
"Level12","HOBBIES_2_106","CA_1",1.94,4.97311e-07
"Level12","HOBBIES_2_107","CA_1",3.5,8.97211e-07
"Level12","HOBBIES_2_108","CA_1",14.85,3.80674e-06
"Level12","HOBBIES_2_109","CA_1",11.64,2.983869e-06
"Level12","HOBBIES_2_110","CA_1",17.91,4.591159e-06
"Level12","HOBBIES_2_111","CA_1",3.97,1.017694e-06
"Level12","HOBBIES_2_112","CA_1",14.82,3.799049e-06
"Level12","HOBBIES_2_113","CA_1",35.82,9.182317e-06
"Level12","HOBBIES_2_114","CA_1",29.55,7.575027e-06
"Level12","HOBBIES_2_115","CA_1",111.15,2.8492869e-05
"Level12","HOBBIES_2_116","CA_1",20.79,5.329435e-06
"Level12","HOBBIES_2_117","CA_1",25.92,6.644491e-06
"Level12","HOBBIES_2_118","CA_1",19.85,5.08847e-06
"Level12","HOBBIES_2_119","CA_1",0,0
"Level12","HOBBIES_2_120","CA_1",79.04,2.0261596e-05
"Level12","HOBBIES_2_121","CA_1",9.7,2.486557e-06
"Level12","HOBBIES_2_122","CA_1",13.2,3.383769e-06
"Level12","HOBBIES_2_123","CA_1",3,7.69038e-07
"Level12","HOBBIES_2_124","CA_1",4.6,1.179192e-06
"Level12","HOBBIES_2_125","CA_1",6.79,1.74059e-06
"Level12","HOBBIES_2_126","CA_1",10,2.563461e-06
"Level12","HOBBIES_2_127","CA_1",27.79,7.123858e-06
"Level12","HOBBIES_2_128","CA_1",29.82,7.644241e-06
"Level12","HOBBIES_2_129","CA_1",8.97,2.299425e-06
"Level12","HOBBIES_2_130","CA_1",34.85,8.933662e-06
"Level12","HOBBIES_2_131","CA_1",41.79,1.0712704e-05
"Level12","HOBBIES_2_132","CA_1",25.92,6.644491e-06
"Level12","HOBBIES_2_133","CA_1",54.72,1.4027259e-05
"Level12","HOBBIES_2_134","CA_1",24.85,6.370201e-06
"Level12","HOBBIES_2_135","CA_1",2,5.12692e-07
"Level12","HOBBIES_2_136","CA_1",17.28,4.429661e-06
"Level12","HOBBIES_2_137","CA_1",29.7,7.613479e-06
"Level12","HOBBIES_2_138","CA_1",1.94,4.97311e-07
"Level12","HOBBIES_2_139","CA_1",14.91,3.82212e-06
"Level12","HOBBIES_2_140","CA_1",17.29,4.432224e-06
"Level12","HOBBIES_2_141","CA_1",5.5,1.409904e-06
"Level12","HOBBIES_2_142","CA_1",0,0
"Level12","HOBBIES_2_143","CA_1",7.76,1.989246e-06
"Level12","HOBBIES_2_144","CA_1",6,1.538077e-06
"Level12","HOBBIES_2_145","CA_1",0,0
"Level12","HOBBIES_2_146","CA_1",5.91,1.515005e-06
"Level12","HOBBIES_2_147","CA_1",16.49,4.227147e-06
"Level12","HOBBIES_2_148","CA_1",10.56,2.707015e-06
"Level12","HOBBIES_2_149","CA_1",10.67,2.735213e-06
"Level12","HOUSEHOLD_1_001","CA_1",89.55,2.2955794e-05
"Level12","HOUSEHOLD_1_002","CA_1",83.58,2.1425407e-05
"Level12","HOUSEHOLD_1_003","CA_1",134.55,3.4491368e-05
"Level12","HOUSEHOLD_1_004","CA_1",127.44,3.2668747e-05
"Level12","HOUSEHOLD_1_005","CA_1",279.16,7.1561578e-05
"Level12","HOUSEHOLD_1_006","CA_1",202.13,5.1815238e-05
"Level12","HOUSEHOLD_1_007","CA_1",91.76,2.3522318e-05
"Level12","HOUSEHOLD_1_008","CA_1",49.23,1.2619919e-05
"Level12","HOUSEHOLD_1_009","CA_1",179.7,4.6065395e-05
"Level12","HOUSEHOLD_1_010","CA_1",25.36,6.500937e-06
"Level12","HOUSEHOLD_1_011","CA_1",175.94,4.5101533e-05
"Level12","HOUSEHOLD_1_012","CA_1",86.24,2.2107288e-05
"Level12","HOUSEHOLD_1_013","CA_1",128.44,3.2925093e-05
"Level12","HOUSEHOLD_1_014","CA_1",215.64,5.5278474e-05
"Level12","HOUSEHOLD_1_015","CA_1",17.64,4.521945e-06
"Level12","HOUSEHOLD_1_016","CA_1",175.68,4.5034883e-05
"Level12","HOUSEHOLD_1_017","CA_1",138.32,3.5457793e-05
"Level12","HOUSEHOLD_1_018","CA_1",488.53,0.000125232762
"Level12","HOUSEHOLD_1_019","CA_1",19.4,4.973114e-06
"Level12","HOUSEHOLD_1_020","CA_1",125.46,3.2161182e-05
"Level12","HOUSEHOLD_1_021","CA_1",42.68,1.0940852e-05
"Level12","HOUSEHOLD_1_022","CA_1",43.56,1.1166436e-05
"Level12","HOUSEHOLD_1_023","CA_1",125.58,3.2191944e-05
"Level12","HOUSEHOLD_1_024","CA_1",42.63,1.0928034e-05
"Level12","HOUSEHOLD_1_025","CA_1",53.64,1.3750405e-05
"Level12","HOUSEHOLD_1_026","CA_1",86.13,2.207909e-05
"Level12","HOUSEHOLD_1_027","CA_1",352.23,9.0292788e-05
"Level12","HOUSEHOLD_1_028","CA_1",80.19,2.0556394e-05
"Level12","HOUSEHOLD_1_029","CA_1",149.6,3.8349377e-05
"Level12","HOUSEHOLD_1_030","CA_1",167.96,4.3055891e-05
"Level12","HOUSEHOLD_1_032","CA_1",2563.46,0.000657132981
"Level12","HOUSEHOLD_1_033","CA_1",214.38,5.4955478e-05
"Level12","HOUSEHOLD_1_034","CA_1",98.25,2.5186005e-05
"Level12","HOUSEHOLD_1_035","CA_1",92.6,2.3737649e-05
"Level12","HOUSEHOLD_1_036","CA_1",2.98,7.63911e-07
"Level12","HOUSEHOLD_1_037","CA_1",29.61,7.590408e-06
"Level12","HOUSEHOLD_1_038","CA_1",292.32,7.4935093e-05
"Level12","HOUSEHOLD_1_039","CA_1",100.98,2.5885829e-05
"Level12","HOUSEHOLD_1_040","CA_1",330.98,8.4845433e-05
"Level12","HOUSEHOLD_1_042","CA_1",548.35,0.000140567385
"Level12","HOUSEHOLD_1_043","CA_1",106.92,2.7408525e-05
"Level12","HOUSEHOLD_1_044","CA_1",233.61,5.9885013e-05
"Level12","HOUSEHOLD_1_045","CA_1",133.5,3.4222205e-05
"Level12","HOUSEHOLD_1_046","CA_1",173.88,4.457346e-05
"Level12","HOUSEHOLD_1_047","CA_1",84.6,2.168688e-05
"Level12","HOUSEHOLD_1_048","CA_1",147.68,3.7857192e-05
"Level12","HOUSEHOLD_1_049","CA_1",143.28,3.672927e-05
"Level12","HOUSEHOLD_1_050","CA_1",174.68,4.4778537e-05
"Level12","HOUSEHOLD_1_051","CA_1",319.68,8.1948722e-05
"Level12","HOUSEHOLD_1_052","CA_1",59.22,1.5180816e-05
"Level12","HOUSEHOLD_1_053","CA_1",1227.54,0.000314675095
"Level12","HOUSEHOLD_1_054","CA_1",27.44,7.034137e-06
"Level12","HOUSEHOLD_1_055","CA_1",170.72,4.3763407e-05
"Level12","HOUSEHOLD_1_056","CA_1",646.38,0.000165696994
"Level12","HOUSEHOLD_1_057","CA_1",8.85,2.268663e-06
"Level12","HOUSEHOLD_1_058","CA_1",90.72,2.3255718e-05
"Level12","HOUSEHOLD_1_059","CA_1",149.76,3.8390392e-05
"Level12","HOUSEHOLD_1_060","CA_1",89.91,2.3048078e-05
"Level12","HOUSEHOLD_1_061","CA_1",50.76,1.3012128e-05
"Level12","HOUSEHOLD_1_062","CA_1",189.24,4.8510937e-05
"Level12","HOUSEHOLD_1_063","CA_1",508.47,0.000130344303
"Level12","HOUSEHOLD_1_064","CA_1",75.14,1.9261846e-05
"Level12","HOUSEHOLD_1_065","CA_1",30.38,7.787795e-06
"Level12","HOUSEHOLD_1_066","CA_1",553.52,0.000141892695
"Level12","HOUSEHOLD_1_067","CA_1",206.44,5.2920089e-05
"Level12","HOUSEHOLD_1_068","CA_1",432.14,0.000110777405
"Level12","HOUSEHOLD_1_069","CA_1",29.55,7.575027e-06
"Level12","HOUSEHOLD_1_070","CA_1",78.6,2.0148804e-05
"Level12","HOUSEHOLD_1_071","CA_1",179.36,4.5978237e-05
"Level12","HOUSEHOLD_1_072","CA_1",406.98,0.000104327737
"Level12","HOUSEHOLD_1_073","CA_1",106.56,2.7316241e-05
"Level12","HOUSEHOLD_1_074","CA_1",64.22,1.6462547e-05
"Level12","HOUSEHOLD_1_075","CA_1",43.68,1.1197198e-05
"Level12","HOUSEHOLD_1_076","CA_1",87.84,2.2517442e-05
"Level12","HOUSEHOLD_1_077","CA_1",160.5,4.114355e-05
"Level12","HOUSEHOLD_1_078","CA_1",62.48,1.6016505e-05
"Level12","HOUSEHOLD_1_079","CA_1",227.97,5.8439221e-05
"Level12","HOUSEHOLD_1_080","CA_1",167.52,4.2943099e-05
"Level12","HOUSEHOLD_1_081","CA_1",127.68,3.273027e-05
"Level12","HOUSEHOLD_1_082","CA_1",125.28,3.211504e-05
"Level12","HOUSEHOLD_1_083","CA_1",89.24,2.2876326e-05
"Level12","HOUSEHOLD_1_085","CA_1",33.34,8.546579e-06
"Level12","HOUSEHOLD_1_086","CA_1",194.99,4.9984927e-05
"Level12","HOUSEHOLD_1_087","CA_1",129.63,3.3230145e-05
"Level12","HOUSEHOLD_1_088","CA_1",185.07,4.7441973e-05
"Level12","HOUSEHOLD_1_089","CA_1",73.08,1.8733773e-05
"Level12","HOUSEHOLD_1_090","CA_1",82.88,2.1245965e-05
"Level12","HOUSEHOLD_1_091","CA_1",34.4,8.818306e-06
"Level12","HOUSEHOLD_1_092","CA_1",0,0
"Level12","HOUSEHOLD_1_093","CA_1",193.06,4.9490179e-05
"Level12","HOUSEHOLD_1_094","CA_1",142.68,3.6575462e-05
"Level12","HOUSEHOLD_1_095","CA_1",89.55,2.2955794e-05
"Level12","HOUSEHOLD_1_096","CA_1",881.34,0.000225928074
"Level12","HOUSEHOLD_1_097","CA_1",35.73,9.159246e-06
"Level12","HOUSEHOLD_1_098","CA_1",95.76,2.4547703e-05
"Level12","HOUSEHOLD_1_099","CA_1",73.47,1.8833748e-05
"Level12","HOUSEHOLD_1_100","CA_1",350.68,8.9895451e-05
"Level12","HOUSEHOLD_1_101","CA_1",99.54,2.5516691e-05
"Level12","HOUSEHOLD_1_102","CA_1",503.16,0.000128983105
"Level12","HOUSEHOLD_1_103","CA_1",133.38,3.4191443e-05
"Level12","HOUSEHOLD_1_104","CA_1",5.94,1.522696e-06
"Level12","HOUSEHOLD_1_105","CA_1",47.28,1.2120044e-05
"Level12","HOUSEHOLD_1_106","CA_1",1012.22,0.000259478652
"Level12","HOUSEHOLD_1_107","CA_1",153.12,3.9251715e-05
"Level12","HOUSEHOLD_1_108","CA_1",29.28,7.505814e-06
"Level12","HOUSEHOLD_1_109","CA_1",146.89,3.7654679e-05
"Level12","HOUSEHOLD_1_110","CA_1",1111.6,0.000284954328
"Level12","HOUSEHOLD_1_112","CA_1",95.04,2.4363134e-05
"Level12","HOUSEHOLD_1_113","CA_1",212.38,5.4442785e-05
"Level12","HOUSEHOLD_1_114","CA_1",56.26,1.4422032e-05
"Level12","HOUSEHOLD_1_115","CA_1",98.8,2.5326995e-05
"Level12","HOUSEHOLD_1_116","CA_1",26.73,6.852131e-06
"Level12","HOUSEHOLD_1_117","CA_1",111.58,2.8603098e-05
"Level12","HOUSEHOLD_1_118","CA_1",230.86,5.9180061e-05
"Level12","HOUSEHOLD_1_119","CA_1",216.92,5.5606597e-05
"Level12","HOUSEHOLD_1_120","CA_1",44.7,1.1458671e-05
"Level12","HOUSEHOLD_1_121","CA_1",89.28,2.288658e-05
"Level12","HOUSEHOLD_1_122","CA_1",83.62,2.1435661e-05
"Level12","HOUSEHOLD_1_123","CA_1",89.7,2.2994245e-05
"Level12","HOUSEHOLD_1_124","CA_1",123.38,3.1627982e-05
"Level12","HOUSEHOLD_1_125","CA_1",97.24,2.4927095e-05
"Level12","HOUSEHOLD_1_126","CA_1",161.28,4.1343499e-05
"Level12","HOUSEHOLD_1_127","CA_1",239.4,6.1369257e-05
"Level12","HOUSEHOLD_1_128","CA_1",72.09,1.8479991e-05
"Level12","HOUSEHOLD_1_129","CA_1",139.68,3.5806424e-05
"Level12","HOUSEHOLD_1_130","CA_1",449.4,0.000115201939
"Level12","HOUSEHOLD_1_131","CA_1",59.28,1.5196197e-05
"Level12","HOUSEHOLD_1_132","CA_1",70.92,1.8180066e-05
"Level12","HOUSEHOLD_1_133","CA_1",65.52,1.6795797e-05
"Level12","HOUSEHOLD_1_134","CA_1",84.6,2.168688e-05
"Level12","HOUSEHOLD_1_135","CA_1",42.92,1.1002375e-05
"Level12","HOUSEHOLD_1_136","CA_1",186.59,4.7831619e-05
"Level12","HOUSEHOLD_1_137","CA_1",103.84,2.6618979e-05
"Level12","HOUSEHOLD_1_138","CA_1",83.98,2.1527946e-05
"Level12","HOUSEHOLD_1_139","CA_1",39.84,1.0212829e-05
"Level12","HOUSEHOLD_1_140","CA_1",703.59,0.000180362554
"Level12","HOUSEHOLD_1_141","CA_1",49.56,1.2704513e-05
"Level12","HOUSEHOLD_1_142","CA_1",134.22,3.4406774e-05
"Level12","HOUSEHOLD_1_143","CA_1",94.56,2.4240087e-05
"Level12","HOUSEHOLD_1_144","CA_1",65.34,1.6749654e-05
"Level12","HOUSEHOLD_1_145","CA_1",134.4,3.4452916e-05
"Level12","HOUSEHOLD_1_146","CA_1",257.14,6.5916837e-05
"Level12","HOUSEHOLD_1_147","CA_1",71.04,1.8210827e-05
"Level12","HOUSEHOLD_1_148","CA_1",41.44,1.0622983e-05
"Level12","HOUSEHOLD_1_149","CA_1",45.59,1.1686819e-05
"Level12","HOUSEHOLD_1_150","CA_1",74.88,1.9195196e-05
"Level12","HOUSEHOLD_1_151","CA_1",152.24,3.9026131e-05
"Level12","HOUSEHOLD_1_152","CA_1",149.7,3.8375012e-05
"Level12","HOUSEHOLD_1_153","CA_1",118.2,3.0300109e-05
"Level12","HOUSEHOLD_1_154","CA_1",59.2,1.5175689e-05
"Level12","HOUSEHOLD_1_155","CA_1",65.93,1.6900899e-05
"Level12","HOUSEHOLD_1_156","CA_1",144.69,3.7090718e-05
"Level12","HOUSEHOLD_1_157","CA_1",178.8,4.5834683e-05
"Level12","HOUSEHOLD_1_158","CA_1",83.37,2.1371575e-05
"Level12","HOUSEHOLD_1_159","CA_1",15.86,4.065649e-06
"Level12","HOUSEHOLD_1_160","CA_1",618.14,0.00015845778
"Level12","HOUSEHOLD_1_161","CA_1",190.88,4.8931344e-05
"Level12","HOUSEHOLD_1_162","CA_1",155.22,3.9790042e-05
"Level12","HOUSEHOLD_1_163","CA_1",19.96,5.116668e-06
"Level12","HOUSEHOLD_1_164","CA_1",71.28,1.827235e-05
"Level12","HOUSEHOLD_1_165","CA_1",161.73,4.1458855e-05
"Level12","HOUSEHOLD_1_166","CA_1",123.5,3.1658744e-05
"Level12","HOUSEHOLD_1_167","CA_1",43.84,1.1238213e-05
"Level12","HOUSEHOLD_1_168","CA_1",32.67,8.374827e-06
"Level12","HOUSEHOLD_1_169","CA_1",129.36,3.3160932e-05
"Level12","HOUSEHOLD_1_170","CA_1",63.36,1.6242089e-05
"Level12","HOUSEHOLD_1_171","CA_1",251.16,6.4383887e-05
"Level12","HOUSEHOLD_1_172","CA_1",88.2,2.2609726e-05
"Level12","HOUSEHOLD_1_173","CA_1",106.7,2.7352129e-05
"Level12","HOUSEHOLD_1_174","CA_1",145.54,3.7308612e-05
"Level12","HOUSEHOLD_1_175","CA_1",204.96,5.2540697e-05
"Level12","HOUSEHOLD_1_176","CA_1",54.18,1.3888832e-05
"Level12","HOUSEHOLD_1_177","CA_1",0,0
"Level12","HOUSEHOLD_1_178","CA_1",62.58,1.6042139e-05
"Level12","HOUSEHOLD_1_179","CA_1",75.46,1.9343877e-05
"Level12","HOUSEHOLD_1_180","CA_1",213.12,5.4632481e-05
"Level12","HOUSEHOLD_1_181","CA_1",63.04,1.6160058e-05
"Level12","HOUSEHOLD_1_182","CA_1",115.13,2.9513127e-05
"Level12","HOUSEHOLD_1_183","CA_1",73.2,1.8764535e-05
"Level12","HOUSEHOLD_1_184","CA_1",359.1,9.2053886e-05
"Level12","HOUSEHOLD_1_185","CA_1",166.32,4.2635484e-05
"Level12","HOUSEHOLD_1_186","CA_1",157.41,4.035144e-05
"Level12","HOUSEHOLD_1_187","CA_1",41.88,1.0735775e-05
"Level12","HOUSEHOLD_1_188","CA_1",111.44,2.856721e-05
"Level12","HOUSEHOLD_1_189","CA_1",17.64,4.521945e-06
"Level12","HOUSEHOLD_1_190","CA_1",69.16,1.7728896e-05
"Level12","HOUSEHOLD_1_191","CA_1",802.16,0.00020563059
"Level12","HOUSEHOLD_1_192","CA_1",39.82,1.0207702e-05
"Level12","HOUSEHOLD_1_193","CA_1",89.54,2.295323e-05
"Level12","HOUSEHOLD_1_194","CA_1",144.42,3.7021504e-05
"Level12","HOUSEHOLD_1_195","CA_1",65.96,1.6908589e-05
"Level12","HOUSEHOLD_1_196","CA_1",92.59,2.3735086e-05
"Level12","HOUSEHOLD_1_197","CA_1",228.62,5.8605846e-05
"Level12","HOUSEHOLD_1_198","CA_1",82.45,2.1135736e-05
"Level12","HOUSEHOLD_1_199","CA_1",5.31,1.361198e-06
"Level12","HOUSEHOLD_1_200","CA_1",60.32,1.5462797e-05
"Level12","HOUSEHOLD_1_201","CA_1",101.64,2.6055018e-05
"Level12","HOUSEHOLD_1_202","CA_1",120.78,3.0961482e-05
"Level12","HOUSEHOLD_1_203","CA_1",29.64,7.598098e-06
"Level12","HOUSEHOLD_1_204","CA_1",188,4.8193067e-05
"Level12","HOUSEHOLD_1_205","CA_1",136.62,3.5022005e-05
"Level12","HOUSEHOLD_1_206","CA_1",29.52,7.567337e-06
"Level12","HOUSEHOLD_1_207","CA_1",39.85,1.0215392e-05
"Level12","HOUSEHOLD_1_208","CA_1",53.01,1.3588907e-05
"Level12","HOUSEHOLD_1_209","CA_1",13.88,3.558084e-06
"Level12","HOUSEHOLD_1_210","CA_1",4.68,1.1997e-06
"Level12","HOUSEHOLD_1_211","CA_1",38.7,9.920594e-06
"Level12","HOUSEHOLD_1_212","CA_1",223.5,5.7293354e-05
"Level12","HOUSEHOLD_1_213","CA_1",116.48,2.9859194e-05
"Level12","HOUSEHOLD_1_214","CA_1",246.84,6.3276472e-05
"Level12","HOUSEHOLD_1_215","CA_1",29.12,7.464799e-06
"Level12","HOUSEHOLD_1_216","CA_1",95.76,2.4547703e-05
"Level12","HOUSEHOLD_1_217","CA_1",20.13,5.160247e-06
"Level12","HOUSEHOLD_1_218","CA_1",48.5,1.2432786e-05
"Level12","HOUSEHOLD_1_219","CA_1",97.2,2.4916841e-05
"Level12","HOUSEHOLD_1_220","CA_1",32.94,8.444041e-06
"Level12","HOUSEHOLD_1_221","CA_1",188.55,4.8334058e-05
"Level12","HOUSEHOLD_1_222","CA_1",1236.28,0.00031691556
"Level12","HOUSEHOLD_1_223","CA_1",246.22,6.3117537e-05
"Level12","HOUSEHOLD_1_224","CA_1",111.58,2.8603098e-05
"Level12","HOUSEHOLD_1_225","CA_1",137.24,3.5180939e-05
"Level12","HOUSEHOLD_1_226","CA_1",169.92,4.355833e-05
"Level12","HOUSEHOLD_1_227","CA_1",106.47,2.729317e-05
"Level12","HOUSEHOLD_1_228","CA_1",151.52,3.8841562e-05
"Level12","HOUSEHOLD_1_229","CA_1",38.48,9.864198e-06
"Level12","HOUSEHOLD_1_230","CA_1",19.68,5.044891e-06
"Level12","HOUSEHOLD_1_231","CA_1",62.37,1.5988306e-05
"Level12","HOUSEHOLD_1_232","CA_1",101.52,2.6024256e-05
"Level12","HOUSEHOLD_1_233","CA_1",126.72,3.2484178e-05
"Level12","HOUSEHOLD_1_234","CA_1",77.6,1.9892458e-05
"Level12","HOUSEHOLD_1_235","CA_1",147.44,3.7795669e-05
"Level12","HOUSEHOLD_1_236","CA_1",123.5,3.1658744e-05
"Level12","HOUSEHOLD_1_237","CA_1",29.4,7.536575e-06
"Level12","HOUSEHOLD_1_238","CA_1",66.96,1.7164935e-05
"Level12","HOUSEHOLD_1_239","CA_1",83.37,2.1371575e-05
"Level12","HOUSEHOLD_1_241","CA_1",198.5,5.0884701e-05
"Level12","HOUSEHOLD_1_242","CA_1",39.04,1.0007752e-05
"Level12","HOUSEHOLD_1_243","CA_1",147.75,3.7875137e-05
"Level12","HOUSEHOLD_1_244","CA_1",103.6,2.6557456e-05
"Level12","HOUSEHOLD_1_245","CA_1",77.43,1.9848879e-05
"Level12","HOUSEHOLD_1_246","CA_1",294.52,7.5499054e-05
"Level12","HOUSEHOLD_1_247","CA_1",54.32,1.392472e-05
"Level12","HOUSEHOLD_1_248","CA_1",143.52,3.6790793e-05
"Level12","HOUSEHOLD_1_249","CA_1",207.22,5.3120039e-05
"Level12","HOUSEHOLD_1_250","CA_1",18.76,4.809053e-06
"Level12","HOUSEHOLD_1_251","CA_1",51.48,1.3196697e-05
"Level12","HOUSEHOLD_1_252","CA_1",170.46,4.3696757e-05
"Level12","HOUSEHOLD_1_253","CA_1",6.94,1.779042e-06
"Level12","HOUSEHOLD_1_254","CA_1",199.82,5.1223078e-05
